1797491502,"Jorge Ivan Alvarez",""
254734140,"Laura Clavijo","Bogotá"
540966954,"Gdaguer",""
800413776122028032,"Nacho.",""
147204319,"Melquisedec Torres","Colombia"
1712131,"Alejandro Vera","Chile"
268021728,"Javier Chisava ???????????","Bogotá"
1011412452695830529,"Papa gallo",""
3996896793,"Juan Antonio Carrasco",""
319320874,"mariposa.de.menta??",""
368424406,"HUGO ALEXANDER","Bogota"
295252410,"???","Bogotá, Colombia"
883301973134639104,"Miguel Suarez","Bogotá, D.C., Colombia"
2333354801,"Leonor Gómez Díaz","Cundinamarca, Colombia"
500940284,"Paez Alan.","from La calera"
1004189326094323712,"Josealvaro",""
3384256912,"Luis Daza C Enf. MSc","Bogotá, D.C., Colombia"
131606514,"MA",""
150497490,"Geo","Absurdistán"
3528618622,"Mauricio Soulless","Medellín, Colombia"
57353050,"Alfred","Aquí"
604226610,"Alba Loaiza",""
1064378178,"Juan Pablo Ruiz","Bogota, DC, Colombia"
514686617,"??????????????","Bogota, Colombia"
2406379355,"Rosa Ortegab",""
922982196,"Luis alonso mila",""
156330344,"Sebastian Arias","Bogotá, Colombia"
1571110303,"carlos quintero",""
143648948,"Oscar  Párraga","Bogotá"
923142419473985536,"Johann Mendez",""
395392941,"julian Rivera",""
56206180,"Daniella.","Bogota Colombia "
1046937308535173120,"Elburbujo",""
810949296975704064,"Rey Pobre","Bogotá, D.C., Colombia"
756992680488566785,"RAEESColombia","Colombia"
176401089,"el viejo efra","Bogotá, D.C., Colombia"
386938709,"Andresh :v",""
138782728,"Dario Peñalosa",""
21946625,"Andy P","Detroit, MI"
1344827514,"Yam",""
870820722884706309,"Doriba",""
1001671207538880514,"Juan Manuel Mejia",""
932003969983016960,"Santiago Javier Gamero Leones","Colombia"
106391042,"GUILLERMO RAMIREZ P",""
586891950,"1colombiamivida",""
860393624458211328,"Juan","Cantabria, España"
270528585,"Walter Mancera","dormund"
561676589,"Paula Córdoba","Bogotá, D.C., Colombia"
817454555583614976,"David Silva Suárez","Ecatepec de Morelos, México"
1720010462,"Kamishan Sempou",""
594199309,"charlotte",""
828077402375016448,"rosana camacho",""
193915876,"harold iguarin",""
697216909444571136,"Tomas V",""
485358722,"PACHECUS FEREZNELDUS","Colombia, bogota"
208153624,"Oscar J Gordillo","Bogotá, Colombia"
186870609,"Por Las Venas del Caribe","Colombia"
825074170191032320,"PeliColombianas","Bogotá, D.C., Colombia"
1027185998,"Jorge H. Flórez Ch.",""
2620062802,"Javier Gerardo Ramos",""
440269381,"mao pinilla","bogota, colombia"
596968424,"Calvin and ...","Bogotá"
1735591693,"CasimiroRC ????","Colombia"
2523837968,"Luis Andrés",""
998791640188891136,"Beatriz Gonzalez","Bogotá, D.C., Colombia"
1180509913,"Jhon Guerrero",""
1514257092,"Valeria","Colombia. "
516947530,"?",""
1014957827000061952,"Brostyasados",""
3362908409,"Ana karina Cupita Ro",""
760947333056040960,"Marco Antonio Rosero",""
1451177718,"Sergio C",""
2879785775,"MeRíoLuegoFluyo","Colombia"
12542002,"Juan Esteban Lewin","Bogotá, Colombia"
2798765660,"C@ro ???",""
1022633680026648576,"Alejita Mancusso",""
967566291300167682,"@vergolax","Bogotá, D.C., Colombia"
122480600,"Elvis Cochazo ?","Colombia"
143501333,"El Mambo Perez","Bogota - Colombia"
282079305,"Fundac Defender Col","Karate Do."
369014116,"Carlos Giovanni",""
66839392,"jose rafael gonzalez","Venezuela"
3408980883,"Martin Rojas","Coquimbo, Chile"
83747931,"el tiger","colombia"
1697564041,"Master","En algún lugar de un gran país"
67986602,"Frankie®","Bogotá, D.C., Colombia"
703973725,"??","COLOMBIA"
150055000,"juank","Colombia"
228863245,"JOSE FERN HERNANDEZ",""
152824241,"JOTA V PACHON","COLOMBIA"
1011555553,"dario corena santos",""
293237200,"ALVARO",""
81273970,"Fabio","Bogotá - Colombia"
195996418,"Jhon Torres","Bogota (Colombia)"
1115824686,"Indira Muñoz","BOGOTA"
2605890558,"Conmigo no hay Serrucho",""
1116938814,"Aguas de Bogotá",""
439679622,"?????? ??","Colombia"
157116911,"Harold yesid",""
2784937293,"DON FLAUGERTO",""
955600545745645570,"Leo.","Colombia"
109569598,"Edort ?","Colombia"
3111442894,"Aurora Burgos",""
714247449632751617,"Yesith",""
858952590,"J. Garcia Granada","España"
825659784,"Daniel Sierra",""
186215385,"MAIRAMÍ ?","VALLEDUPAR, CESAR- COLOMBIA"
330134382,"FueraSerpaYCamacho",""
248966673,"vladimir castro","Bogotá, D.C., Colombia"
3395824289,"Olga Lucia Piñeros","Bogotá, D.C., Colombia"
750172558662705153,"Jess Velasquez","Bogotá "
283799590,"RedIntercabletvcolom","Bogotá"
1352233046,"Nicolas Hernandez","Bogota Colombia"
3297502276,"ANTONIO LEMA","Medellín"
1106665766,"gladysguevara","Anzoátegui, Venezuela"
53961700,"Majisan","Colombia"
324268938,"Sofía210",""
1340665651,"Liliana Guiza","Bogotá "
1535474521,"jorge pastuso","Pasto"
226012581,"Diana Méndez Llanos","Colombia"
391591817,"Carolina","Distrito Cardenal"
249818684,"Jhon Ricardo Wilches",""
154692056,"David Bernal",""
143992948,"TRIADA ROCK","Colombia"
145205317,"Miguel Orejarena","Colombia"
1404351312,"Alejandro Vargas Alfonso",""
1048340056203825158,"Sero000",""
346780736,"Luis Alberto Mino",""
154282462,"Jaime Gamez Vallejo",""
305574618,"Mauricio Zea","Bogotá"
100017435,"CaroFagua",""
705822350240047104,"Cristina Bedoya",""
71869606,"Sergio Pardo Diaz","Bogota City"
283668504,"Michael Tache V","Bogotá"
61530969,"Diego Almanza","Colombia, ciudad de carruseles"
797429618,"?","Illinois, USA"
60121954,"Camilo Cardona Casis","Bogotá D.C., Colombia. "
338539732,"Nathi Porto ?","Colombia."
825840067,"andy",""
310948467,"Alejandro R.",""
247033413,"Trajano ??","Titiribí, Colombia"
426834316,"Augusto Santos","Colombia"
571409167,"okarfut",""
149645802,"William Mulcue","Pereira ( Risaralda )"
325956203,"Nelson Ovalle??????","Santiago, Chile"
554467339,"jose solpar","Cartagena, Colombia"
556613674,"Hacienda Bogotá","Colombia"
409188715,"PrensaPersoneriaBtá",""
79799755,"orej-ON",""
793119919336456192,"Jorge Chacón Sierra","Bogota D.C."
43705236,"La sol ?","Bogotá"
112748470,"Mijail Romanov","Bogota, Colombia"
336786716,"Clauvi_Says","Buenos Aires..."
908398656084172801,"Carlos tato Lopez B","Bogotá, D.C., Colombia"
480656809,"Ricardo Pabon","Cuyabro nuevamente en Armenia"
921796503273922561,"Hugo Grisales vargas",""
543998328,"QUIROGA",""
335098604,"HUMBERTO PRIETO","BOGOTA, COLOMBIA"
812834337548881920,"Clara Solano","Bogotá, D.C., Colombia"
6529402,"noticias  venezuela","venezuela"
848057239,"Yusef abdel chani ",""
287928370,"Sofi Sanclemente","Colombia "
4179597315,"Felipe Acuña","Bogotá, D.C., Colombia"
1145824598,"alejandro pinzon","Bogota"
2181473051,"Simón Duque Rojas",""
1023676376380055553,"pantera",""
1606926054,"Omar Herrera Ariza","Bogotá"
3065485206,"Maria del Pilar R.","Bogotá, Colombia"
2767128011,"Diana Velasquez",""
267398869,"Nación Transporte","México, D.F."
4843749791,"alexgarcia","Bogotá, D.C., Colombia"
739514450277961728,"?","Bogotá, D.C., Colombia"
520896033,"carolina L Forero","Bogota"
60105380,"Jenn A G",""
106407782,"? npi",""
981713229075402758,"Swarley.","Bacatá"
914812772634021888,"Camilo Espinosa","Bogotá, D.C., Colombia"
149268955,"Que Chimbita Parce","4.599566,-74.162142"
3102333399,"william martinez",""
3252822237,"@Renovables Universa","Armenia, Colombia"
3982035995,"Maria Deyanira Diaz",""
607585652,"FedeBiocombustibles","Bogotá D.C., Colombia"
119285343,"Álvaro Velásquez",""
988454514926776321,"Jack Baltimore","Colombia"
75457842,"A/Ndres Felipe",""
580961263,"YORK DE LA JUNGLA ????????","Colombia"
155002986,"David","Bogotá - Santa Marta"
62333677,"Viviana Bolaños","Bogotá, D.C., Colombia"
477019445,"Carlos rodriguez","cali valle"
340079898,"Daniela.","Tu mente bonita."
921802640,"cazainfractores",""
89809977,"harley cuesta",""
841077322321141760,"Marthy",""
978774421870559233,"hassa",""
77047295,"Alfonso Prada","ÜT: 4.59517,-74.077369u"
1034597722618306560,"Manuel F. Burgos G.",""
768980379583799296,"Carlos Suarez","Barranquilla, Colombia"
301723793,"LHM",""
904532688576622592,"Manuel Salvador Pino Guerra",""
739809694865346560,"Juan Carlos Barrera",""
1852968732,"Joan Sebastian","In my place ?"
50651755,"CABLENOTICIAS","Bogotá"
308753160,"eiber",""
286355582,"FSimenon",""
743231044468498432,"Víctor Trespalacios","Colombia"
971862583094464513,"Jojo ?",""
69395796,"juan camilo cardozo","UAE"
137849167,"cruz","Bogotá ?"
1044325561307463681,"@opiniónsincensura",""
329315032,"jmorales-c","Colombia"
553975935,"Paula Fernanda???","Samaca- Boyaca"
846148770370871296,"Maria isabel uscher","Bogotá, D.C., Colombia"
2212995740,"edward","Bogotá, Colombia"
3749936895,"Christian Vásquez M","Cali, Colombia"
2331765639,"?? ??NO?? ?. ?? ?????? ?. ??","Bogotá, D.C., Colombia"
971592593975992320,"Él Puntilloso®",""
2770551971,"Mateo Duque Botero ?","Bogotá, D.C., Colombia"
284914042,"JuAn M??","Bogotá - Colombia"
284275058,"Óscargomez","Bogotá- Manizales"
40936436,"Jerzon Carrillo","Bogotá, Colombia"
118744725,"Javier Méndez M.?","Bogota-Colombia."
141224429,"Mauricio Jaimes",""
191179501,"Hipólita    ??","Bogotá, D.C., Colombia"
292466917,"neftali gomez suarez","bogota"
1039965883567951872,"Julian Villalobos",""
173583304,"jorge quintero","Bogotá, Colombia"
1010332723007893504,"hasta cuando tanta miseria!","Colombia"
512622366,"Laura ?","colombia"
229878826,"Lin.","Bogotá, D.C., Colombia"
16933019,"AukeHoekstra","The Hague - The Netherlands"
3298829629,"Juanmanuel Gómez U",""
274608576,"deeproller","Colombia"
1316745188,"carlos Arciniegas","Bogotá, D.C., Colombia"
930157016764567553,"Andrés Obando Suárez",""
481312017,"JUAN CARLOS WILCHES","Bogotá"
989166907046719488,"Carlos Angulo",""
400946758,"Kurt Bayer",""
876975590,"ValeriaLemaitre",""
267202120,"Martin","Bogota-Colombia"
4875551548,"Mery",""
895080892363886592,"Edinson Florez","Bogotá, D.C., Colombia"
114878324,"Elio Moreno","valencia-venezuela"
862715044076900352,"Alexia2017","Colombia"
298233960,"Alejandro S.",""
933385741,"Jennifer Tunjano ????????","??"
169225124,"Angela",""
2363288942,"Giordano Bruno","Medellín, Colombia"
155691253,"vladimir ospina"," Colombia"
963103738872455174,"Andrés Caro","Bogotá, D.C., Colombia"
292040923,"Daniel Álvarez","Bogota - Colombia"
476102102,"DEIL","Col"
840223460664201216,"Claudia Jaramillo","Bogotá"
3302073705,"Luis Ramos",""
131311211,"Andres Yepes",""
151873712,"Oscar Vargas Riaño","Bogotá D.C."
142436803,"Alejandro Espitia Rodriguez.","Bogota Colombia"
988926947722964992,"Roberto Duque","Risaralda, Colombia"
89760921,"Jetztorm","Colombia."
311784278,"miguel angel quevedo","Villavicencio"
298004486,"HANS ASTAIZA CARDONA","ARAUCA"
528793155,"Felipe Cobo",""
59073097,"gerardo zalamea",""
2496656670,"Sonia Molina","Pitalito"
1102635115,"yon franco",""
857663758574997504,"Desgalamido",""
931692545062653952,"copenty","Santa Marta, Colombia"
975747917582618628,"Adel Gonzalez Guzman","Bogotá, D.C., Colombia"
81978683,"Luisa Fernanda Zafra","Bogota, colombia"
1023613432996741120,"Eduard Ducros","Savana, Georgia, USA"
433846277,"L.H. Kirkland",""
218311905,"Franco B. Pineda","South Elgin, IL"
790405972397289472,"DANILO M. OSORIO","Medellín, Colombia"
3105790201,"Benny Rodriguez",""
3148700229,"Caminando Territorio","Soacha (Cundinamarca)"
317256455,"Santos Ochoa","Bogotá"
137177538,"? Pretty Killer Jackson ?","Bogotá, Colombia"
629785720,"Laura Velandia","Cúcuta."
309736322,"Maximino Ramos","Bogotá - Colombia"
603685388,"Juan Diego Bedoya","Medellín"
1046606601069768704,"willy","Bogotá, D.C., Colombia"
914227733986775042,"Lenin Franco Ch.",""
593412768,"Fabio Merck","Colombia. Bogotá"
72066634,"TheEggInTheSky",""
61628845,"andres m rodriguez g",""
770838522,"Mibzar Castillo","Santa Marta, Colombia"
75622025,"Akash Gupta","India"
984225848315215877,"?ILEANA"," MI LINDO Y HERMOSO COCORNÁ"
3025442393,"PATRICIA RINCON",""
993570725901553664,"Carmen Esperanza","Colombia"
286388995,"jose castillo",""
1015677839365066752,"un citadino mas",""
1059284828678488065,"Alejo Moreno","Bogotá, D.C., Colombia"
37183522,"Milo","COLOMBIA"
350041799,"Guerrero Potes",""
2669837624,"Igmar Vermar",""
869898270331592704,"VH Jalil Osorio Soto","Palmira, Colombia"
142240353,"Carlos Carrillo","Bogotá, Colombia"
171436075,"Anti-Fanatismos","Alemania"
1052608182961532930,"Jonny Peña","Bogotá, D.C., Colombia"
73311809,"Diego Bolaños","Bogotá, Colombia"
581484685,"Cristina.V.Masso.","Brewster, NY"
549733090,"Servicio_Civil Dtal","Bogotá, D.C., Colombia"
313946257,"???? ??????",""
1643250650,"ESPERANZA",""
223489916,"Javier Nemocón","Cundinam-U.S-Boyacá-Vichada"
2544842112,"Fernando Gilon",""
2372415320,"Colombia sin Comunismo","Alejandome del Comunismo"
3165626015,"Bogotá Vive LaMúsica",""
908156730420449280,"Ana Yanet Leguizamon",""
304099350,"JOSE RAFAEL OROZCO BOLAÑO","Colombia"
227356597,"Fernando Jose","Colombia"
179136656,"Jakson.","En el camino."
4017048914,"Juancg",""
801829065611063296,"Valvulas neumaticas",""
120300821,"Machete","Berna, Suiza"
349173489,"Juan Felipe Vargas","Bogotá"
317239510,"Mauricio Gómez","Barranquilla"
2900102883,"Flabio Martinez","Bogotá, Colombia"
523533685,"wilo",""
831393102686461953,"Umbertorres","Apartadó, Colombia"
400831911,"Mateo Muñoz","Cali, Colombia"
360150836,"Juan Pablo D-N-A ®","Colombia"
2172937161,"Mateo","Colombia"
870145079759056897,"Dignidad por un pais","Extraño"
758474483971883008,"anibal aguila","Bucaramanga, Colombia"
82962089,"Lord Flvcko","Bogotá"
926799204,"Vamos Colombia ¡¡¡",""
1024139089,"ProdRadial","Bogotá"
907378149826207744,"Neutrallogic",""
108717093,"Enrique Peñalosa","Bogotá, Colombia"
2873362715,"Catalina GZ.",""
580092146,"Extra Caquetá",""
246623440,"Alvaro Támara Higuera","Bogotá D.C."
53485911,"Nicolás Marín","Bogotá, Colombia"
153070456,"Paola Álvarez","Bogotá, D.C., Colombia"
1023401624,"Gloria E.  Arriero L","Colombia "
149908101,"Alexander Sarmiento",""
3196181739,"Julian Mojica","Bogotá, Colombia"
1031290679660605440,"Germanhm",""
127935952,"Maxeld","Bogotá"
131704235,"Eric","Rio de Janeiro, brasil"
2546628025,"jhonatan23",""
325873946,"Beth P. Mahecha","Bogotá Colombia"
790924627,"juanita m.","COLOMBIA"
91219734,"Eduardo Mestre R.","Universidad Nacional de Colombia"
4852286272,"Nath Cedrela",""
940346468006756352,"Jose Martinez","Bogotá, D.C., Colombia"
45621446,"? Daniel ?","Colombia-Bogotá"
840552601,"alexander valentin","Bogotá, D.C., Colombia"
277705229,"KAMORO","CALI"
134867598,"David Escobar","Llanos de Colombia "
940013541192622080,"Pedro Nel Roa Fernández","Bogotá, D.C., Colombia"
1927139412,"Andres Toro",""
635455337,"lali",""
984955394295463937,"Lino R Pombo","Bogotá, D.C., Colombia"
1004221849264427008,"Carlos Afanador","Floridablanca, Colombia"
726026701,"Fredy Hidalgo?","Bogota - Colombia ?"
603193720,"un_colombiano_mas","Bogotá, Colombia"
1368273666,"Boyacá Humana","Tunja-Boyacá"
289977284,"Carlos Andrés Ruiz","Bogotá"
764743429,"Alejandra Romero.","Colombia"
14852723,"Kleper HJ4KPL","El Mundo"
914934923408142336,"Sancastellanos","Bogotá, D.C., Colombia"
75884054,"Oscar Panesso","Bogotà"
208711400,"Mike Christensen, MCMP, CNU-A","Salt Lake City, Utah"
1014971138009649152,"Guillermo","Valle del Cauca, Colombia"
2846132996,"??????","Bogotá, D.C., Colombia"
755602845949370368,"Peñalosa Se Queda","Bogotá, D.C., Colombia"
878480397511929856,"Paula Mendoza",""
1257334873,"Rodrigo latorre",""
199534925,"Daniel U.","Bogota, Colombia"
855138998129483776,"Kakaroto","Bogotá, D.C., Colombia"
199698764,"Laura Carolina Ríos","Bogotá, D.C., Colombia"
173861106,"Felipe //","Santiago de Chile"
1179264228,"juan prieto",""
1009557146,"Laura","Bogotá,Colombia."
1226271648,"Carlos Gonzalez",""
983914524,"Manrique",""
153627538,"Harvey","Bolardo City"
1954256576,"Aulico",""
1041516066063699974,"Yecid","Bogotá, D.C., Colombia"
122430960,"Wilson H. Barreto","Bogota"
89991136,"Stivend Montaña",""
326332876,"Matt ?","London"
992605216678797312,"Monicongo ????","Bogotá, D.C., Colombia"
2590095520,"oscar  l",""
978320441331929092,"Eduardo Villarreal",""
736725757637087232,"Jose Alfonso",""
448559224,"Julio Cesar Diaz P","Bogota"
120661492,"el mismito Erik","A media cuadra de un Unfollow"
81978919,"Juan Navia",""
31499050,"Diadi Polo Hurtado","Pompano Beach, FL"
793038222,"Sebastian Rodriguez","Tunja, Boyacá"
141322913,"Jorge L",""
2285038306,"Paola",""
827721949707194368,"Naty Agudelo","Bogotá, D.C., Colombia"
2833025551,"ALBA SALAS","Dosquebradas, Colombia"
1115431087,"Serenosoy",""
138996380,"Blake","Mars"
155102187,"Angie.","Bogotá"
194963787,"Gato no colombiano","Cali, Colombia"
302969051,"Pablo Suarez",""
863474095,"Richitar",""
241970352,"Hernan Garcia","NEW YORK"
367982350,"OMAR ANDRES ANGEL B","Bogotá, D.C., Colombia"
2544858446,"incisivo_canino",""
147581482,"Alejandro Bayona","Bogotá, Colombia"
50815461,"SR.","Cali, Colombia"
2889420508,"Robert J",""
331493668,"Cami Mar",""
883381668505153536,"Sofia Rosas",""
126444896,"Dingo PinOso","Bogota, Colombia"
1464235434,"Canibalismo Gourmet","Dimensión C-137"
144386676,"El Chu",""
828904344,"Federico Ramírez C.","Bogotá/Colombia"
819748610476744704,"Christian F. Cadena",""
991024901422223360,"Claudia Maria Ramírez Villamil",""
415234632,"alejandro rubio","Bogota"
377173121,"Publimetro Colombia","Bogotá"
257486245,"Jorge Peña",""
94218080,"Angela Ortiz","Bogotá, D.C., Colombia"
912084208176295936,"sin pianito","Tunja, Colombia"
138013497,"gladys","La Patria Grande."
3153058024,"Carlos Castillo",""
1429157414,"Alexis Garcia",""
97527515,"? OSCAR J. SOCHA H.","COLOMBIA"
1034903203,"Rafael Enrique Palac","Pasto, Nariño. Colombia"
65577189,"Fred P.T.","Bogotá D.C."
1010474804,"Embajador?1?5?",""
128263351,"C3S4R","ÜT: 4.632242,-74.067304"
339965783,"Juan Camilo Muñoz",""
764248377655779328,"Trenes para Bogotá ???","Bogotá, D.C., Colombia"
912107748506169346,"Shalomm",""
37871961,"Manuel Lopez ????","Manizales"
1005672680,"John fredy castañeda","Bogotá, D.C., Colombia"
127968444,"carlos arturo gomez",""
879733264365350912,"Joyita Camargo","Funza, Colombia"
196290735,"alvaro chaves",""
451393991,"Manuel Salgado","Medellín "
1011960801060630530,"Diván Poduje","El Golf y La Pintana"
1655652744,"marwhit","Colombia"
972675806,"Santiago Agudelo",""
370750771,"Luis Montoya","Medellín, Colombia"
573817112,"Glòria Torrent",""
238185758,"Julián Felipe Cortés",""
342734659,"christian grijalba",""
768868496960843776,"Javier Velasco","Bogotá, D.C., Colombia"
398029974,"Diego","Bogotá, D.C., Colombia"
2593880491,"New Indie","Facebook: newindieorg"
492584553,"Reynaldo Acevedo",""
2880473223,"Julio Jiménez","Manizales, Colombia"
107734364,"?Camilo",""
994675039114063872,"Nelson Acosta","Itagui, Colombia"
463714458,"oscargpalaciosmadrid","Monterìa Cordoba Colombia"
52404262,"Lina Sandoval","Bogotá, Colombia"
2380934868,"Juan Correa","Santiago, Chile"
1031884269961007104,"Heaney Murgas","Bogotá, D.C., Colombia"
745441734579134470,"Rafael POLO",""
813038373850017792,"Carlos Abdul Valero","Cali, Colombia"
3174784626,"Jaime Quintero Zapat",""
741789564,"Mauricio Collazos","Bogotá, D.C., Colombia"
2299390529,"Juan Camaney",""
225127974,"Carlos  Giraldo.","Yondó."
189278214,"Monillo","Cali, Colombia"
102114628,"CARLOS ALBERTO","Bogota"
930255189650608128,"EnCarretaDos","Bogotá, D.C., Colombia"
914261717441564672,"Gonzalo Arturo Reyes",""
217100199,"Carlos Ramirez","Bogotá"
4863361721,"halmahalle",""
994340894953365504,"@roberttellez71","Bogotá, D.C., Colombia"
502382253,"Oscar Huertas","#COL"
444643805,"Gyselle Fula","Paris"
268397728,"Iván Montenegro T",""
926987353247440899,"@qwilsonalberto1",""
841357176744603649,"true three th",""
923604079,"Edward","Cartagena"
50127257,"jebuke"," colombia"
17212000,"Carlos 5:40 pm",""
59515114,"Tato Cepeda","Bta Colombia."
2575137306,"CDES Secundaria Bogotá","Bogotá, D.C., Colombia"
2798142880,"Geral Melo","Cúcuta - Colombia"
4798528875,"Respeto Normas","Bogotá, D.C., Colombia"
578502932,"Soy Poderoso",""
186247272,"Alejandro Fonseca","Bogotá, Colombia"
536673422,"adriana mejia. ???","Colombia"
73672476,"Tatiana perez",""
1596816468,"Wilber Mosquera",""
540558148,"Francisco Ricardo","Cali, Colombia"
842059628292763648,"UnLibroMás1","Los Palmitos, Colombia"
1033913882488791040,"Ramon Afanador","DUQUE..DE TRISTEZA.OBEDIENTE"
305082705,"Andres Camilo C.","Bogota D.C."
2846247640,"uberney vallejo",""
150252427,"Luis H. Cifuentes D.",""
232959645,"Sue",""
166996599,"Cristian José Torres Torres.","Cartagena,Colombia "
2550101110,"Juan Camilo Gonzalez","Bogotá, D.C., Colombia"
180431178,"Jack",""
2849950293,"ALEJANDRA ?",""
153889447,"Davijo","Bogotá, D.C., Colombia"
765963505069649924,"Radio Panamericana","Bogotá, D.C., Colombia"
348174156,"Jeka Sanchez ?","Cucuta-Colombia"
866013686548353024,"Ivan Gustavo",""
1096508107,"Jhon Hidalgo","Armenia, Quindío - Colombia  "
1488845612,"Vicente Pastrana??","Colombia"
331722833,"jsanabriao","Antioquia, Colombia"
569180795,"HSB Noticias","Bogotá - Colombia"
1722811687,"Jonathan Arevalo","bogota"
79603494,"Daniel R","Bogotá- Colombia"
965756238523924485,"Joaquín Polanía Rojas","Huila, Colombia"
87795360,"Richie Risikof.","Frankfurt am Main, Alemania"
194390029,"Alberth Edi",""
1327869115,"Guillermo Leon","Colombia"
1010348158919077888,"Xavi Eslava",""
864867363308621824,"MagMuSa",""
1137270870,"jorge h ramos","Medellín, Colombia"
241216962,"Lor ??",""
976588971005349891,"Rick",""
119760009,"gabriel villanueva","Puerto Boyacá, Colombia"
1033531218564931584,"Alejandro Roncancio","Chichombia"
3384306196,"Gonzalo Diaz MD ?","Bogotá, Colombia"
906857883928850432,"Que es con petro es con migo",""
248982883,"??Wilmar García","Bogotá"
106178017,"Viviana Rubiano R","Aquí y allá "
247819635,"Juan Vargas","Santa Marta"
128689171,"Ya casi Natividad","Bogota"
90924755,"Diego CA",""
159623739,"@-Montes???","Al lado del conocimiento"
208744392,"? Diana","Bogotá, Colombia"
2522969563,"Vuelto Mierda","Bogotá, Colombia"
379565345,"Diego Wlteros","Bogotá, D.C., Colombia"
609683433,"JuanK López2","Deseamos el fútbol en PAZ "
948263749,"Camilo C  ?",""
717436151016120320,"DIEGO FERNANDO LOPEZ","Cali, Colombia"
812077987,"Monique Barbosa","Colombia"
221032168,"PEDRO J HERNANDEZ",""
272200701,"javier  celis mendez",""
833790183615119360,"Lita","Colombia"
1024302792,"Leonardo castillo ",""
17785545,"John Rodríguez","Colombia"
828995832275939328,"doky orjuela",""
958356180,"santiago camacho",""
890777074885160960,"Fabio Maldonado","Bogotá, D.C., Colombia"
204091364,"Camilo",""
992452742827466753,"No.mas.corrupcion..","Puerto Colombia, Colombia"
608634774,"Luz Esperanza Angel","Bogotá, Colombia"
153856761,"Fernanda_12","Lima, Peru"
2243028584,"Carlos Fdo Forero",""
112010615,"Ajá.","ÜT: 4.727259,-74.068906"
787287344,"willie","Bogotá, D.C., Colombia"
2805859550,"Xiomara Ruiz",""
162392649,"JuanPablo ArayaMuñoz","Isla de Maipo, Chile"
987845810820993025,"Nubia",""
714672510,"William Parra","Desconocida "
529366113,"JFECHE","Cualquier lugar"
809040451806363648,"Luis Javier Castellanos",""
345044862,"Sergio A Ordoñez","Bogota"
422230725,"Nubia Zorayda","Soacha, Colombia"
846383271160270848,"Pilar Sanchez","Ibagué, Colombia"
891750691265552385,"Francisco Morales","Valledupar, Colombia"
43999588,"Juanita Villaveces Niño",""
188934329,"?","Colombia"
999701311724670977,"DOGGY1959",""
78291112,"Harry Ramirez",""
1007068454829125633,"Jubilado43",""
267906035,"Amparo Jaramillo","Bogota"
236890651,"Martha Elena Restrep","Colombia"
109716108,"William Acosta","Bogotá, Colombia"
155757903,"Carlos Sierra Lopera","Sabaneta, Colombia"
83747063,"Edwin Diaz Tapiero","Bogotá, Colombia"
126411652,"CANAL VIVA LA MÚSICA","Norway"
144714924,"William Quintero","Bogotá"
965965489938882561,"Luis Hernano Vellojin Pico",""
903172549,"Marymar M",""
534543308,"mauricio mateus","colombia"
840111619,"eduardo","pais macondo"
790782499655933952,"Peñalosadas",""
3337724645,"Yudy Rodriguez",""
115237579,"Daniel Suárez Montoya","Medellín-Colombia"
75325547,"Teresita Martínez S.","Bogotá-Colombia"
2259280574,"Gerardo Hoyos Perdomo","Agustin Codazzi- Bucaramanga "
300234237,"ivan diaz",""
390460253,"jizquierdo?","Risaralda, Colombia"
908386640812560386,"Don Satiro",""
116892396,"Alejandro Chaparro G","Bogotá "
63530965,"Jhohan Caballero","No GPS solo telegrama o beeper"
296465846,"Camilo????","Bogotá, D.C., Colombia"
340570194,"Boogie_",""
3025752135,"yessi!",""
202893320,"Juliana Zambrano?","Bogotá, D.C., Colombia"
229484940,"DIEGO  MARIN","colombia"
91611479,"Lush•","Barranquilla - Colombia"
986644852719972352,"juanjk","bogota."
975072461711724544,"Santa María, Madre de Dios.","La Paz, Colombia"
776915563,"Giovanni Rodriguez","bogota"
2757345392,"Gabriel Arbelaez",""
61220746,"Carolina Malagon","Zipaquirá"
286668088,"LFBA","Colombia"
1001584309399097344,"Alvaro Escobar",""
1046903292008308736,"Jose Alberto Gutierrez Montero",""
68870186,"Alexa Boco","Bogota"
3904801935,"Gonzalo Giraldo",""
871049842822459394,"Oscar","Medellín, Colombia"
80224511,"?monatomicgold? •???","Colombia"
1009827130035855362,"Frank Chacon vesga","Cúcuta, Colombia"
1084712089,"franciscogonzalezgil",""
769241169964494848,"Jose Alonso Castaño","En el limbo"
148090092,"@IDTBogota","Bogotá - Colombia"
138079354,"MARCELA GARZON","COLOMBIA"
206743570,"SantaFe || •)JPM",""
137800818,"Salgado Fernando","Bogotá, D.C., Colombia"
194244566,"?????????","Bogotá; Colombia"
842225268,"oscaralvarez","MEDELLIN"
49145504,"Armando Linero",""
99410364,"Cabeza de ratón","Bogotá."
1016568007,"Kellips",""
63793052,"WATSURU ??????","BOGOTA"
127214534,"Ing_Galindo",""
486750544,"luz alba trujillo",""
805878723413213185,"Mary","Santander, Colombia"
540968041,"Camilo Toro","Medellín, Colombia"
833440646669164548,"Carlos M Palmera","Fort Lauderdale, FL"
1107142052,"SEBASTIAN ELCANO",""
166440370,"trissa",""
1035639270,"Diana Âme","Mars, the planet!"
182628031,"Felpo","Colombia"
221243761,"Edwin Andrade","Bogotá"
